dtstart,dtend,dtstamp,organizer,uid,attendee,created,description,last-modified,location,sequence,status,summary,transp
"2021-08-29T16:45:00Z","2021-08-29T23:00:00Z","2023-11-14T20:34:34Z","","0tt7jm0ofc088htge3u38oa1fa@google.com","","2021-08-29T18:01:44Z","","2021-08-29T18:01:44Z","","0","CONFIRMED","Prep","OPAQUE"
"2021-09-02T18:30:00Z","2021-09-02T19:30:00Z","2023-11-14T20:34:34Z","","0mi2qov1regdnugce5oeh57oau@google.com","","2021-08-30T19:28:22Z","","2021-08-30T19:28:23Z","","1","CONFIRMED","Girls who code Online Event","OPAQUE"
"2021-09-09T22:00:00Z","2021-09-09T23:00:00Z","2023-11-14T20:34:34Z","","1a18qvga429ss262lct7o4fa8l@google.com","","2021-08-30T19:32:48Z","","2021-08-30T19:32:48Z","","0","CONFIRMED","MOS Re-test","OPAQUE"
"2021-09-13T19:00:00Z","2021-09-13T20:00:00Z","2023-11-14T20:34:34Z","","3j20qec14lcc5hv6vos4eb46t4@google.com","","2021-08-30T20:22:13Z","","2021-08-30T20:22:13Z","","0","CONFIRMED","Resume Meeting","OPAQUE"
"2021-08-30T23:00:00Z","2021-08-31T00:00:00Z","2023-11-14T20:34:34Z","","52c0mfjdatfqru32jg6e0fil4f@google.com","","2021-08-29T17:32:12Z","","2021-08-30T23:44:32Z","","0","CONFIRMED","Study Block","OPAQUE"
"2021-09-01T23:00:00Z","2021-09-02T00:00:00Z","2023-11-14T20:34:34Z","","6k752pkg88mq21mg3pj62rp147@google.com","","2021-08-29T17:32:24Z","","2021-08-30T23:44:42Z","","0","CONFIRMED","Study Block","OPAQUE"
"2021-09-15T17:30:00Z","2021-09-15T18:30:00Z","2023-11-14T20:34:34Z","","1hmkreqpivql4j0v9qrc5bha2f@google.com","","2021-09-02T21:50:03Z","","2021-09-02T21:50:19Z","","0","CONFIRMED","Internships 101","OPAQUE"
"2021-09-09T18:00:00Z","2021-09-09T19:00:00Z","2023-11-14T20:34:34Z","","7gg7vip8e8fdihp3l1vkcapbh7@google.com","","2021-09-07T21:17:53Z","","2021-09-07T21:17:53Z","","0","CONFIRMED","Covenant House Onboarding Session","OPAQUE"
"2021-09-09T17:00:00Z","2021-09-09T18:30:00Z","2023-11-14T20:34:34Z","","3comlg1nnqnd5a32v8qjp3lqdj@google.com","","2021-09-08T17:32:41Z","<p>How do I get involved in the ecosystem of independent auditing of AI Systems?</p>\n<p>Host/ Moderator: Arzu Ulusoy Shipstone</p>\n<p>This session is designed to help people to get involved in the ecosystem of independent auditing and bring a panel of ForHumanity Fellows to answer questions from the floor. It is open to all attendees and aim to provide a great networking and Q&amp;A platform for all conference participants. At the end of the session, Arzu will bring the conference to a close with reflections from panellists, moderator and audience.</p>","2021-09-08T17:32:41Z","https://forhumanity.hubilo.com/","0","CONFIRMED","Plugging- In AT=>GO","OPAQUE"
"2021-08-31T08:00:00","2021-08-31T12:00:00","2023-11-14T20:34:34Z","","umfgc8irckr9pc75mg8vi1r70m@google.com","","2021-08-27T16:12:36Z","","2021-09-09T22:06:03Z","","3","CONFIRMED","Gigi's Daycare Work Block","OPAQUE"
"2021-09-02T08:00:00","2021-09-02T11:00:00","2023-11-14T20:34:34Z","","umfgc8irckr9pc75mg8vi1r70m@google.com","","2021-08-27T16:12:36Z","","2021-09-09T22:06:03Z","","3","CONFIRMED","Gigi's Daycare Work Block","OPAQUE"
"2021-09-03T08:00:00","2021-09-03T13:00:00","2023-11-14T20:34:34Z","","umfgc8irckr9pc75mg8vi1r70m@google.com","","2021-08-27T16:12:36Z","","2021-09-09T22:06:03Z","","3","CONFIRMED","Gigi's Daycare Work Block","OPAQUE"
"2021-09-09T08:00:00","2021-09-09T11:00:00","2023-11-14T20:34:34Z","","umfgc8irckr9pc75mg8vi1r70m@google.com","","2021-08-27T16:12:36Z","","2021-09-09T22:06:03Z","","3","CONFIRMED","Gigi's Daycare Work Block","OPAQUE"
"2021-09-16T08:00:00","2021-09-16T11:00:00","2023-11-14T20:34:34Z","","umfgc8irckr9pc75mg8vi1r70m_R20210916T120000@google.com","","2021-08-27T16:12:36Z","","2021-09-09T22:06:03Z","","3","CONFIRMED","Gigi's Daycare Work Block","OPAQUE"
"2021-08-27T15:45:00","2021-08-27T17:00:00","2023-11-14T20:34:34Z","","0ojtdk4dust05s7v1adq7l0o16@google.com","","2021-07-22T22:44:04Z","","2021-09-13T01:49:24Z","","0","CONFIRMED","PHILO: Lecture","OPAQUE"
"2021-08-31T15:45:00","2021-08-31T17:00:00","2023-11-14T20:34:34Z","","0ojtdk4dust05s7v1adq7l0o16@google.com","","2021-07-22T22:44:04Z","","2021-09-13T01:49:24Z","","1","CONFIRMED","PHILO: Lecture","OPAQUE"
"2021-09-16T20:30:00Z","2021-09-16T21:30:00Z","2023-11-14T20:34:34Z","","716hjssgg3iru1ijdvjbbnunmb@google.com","","2021-09-14T22:59:21Z","","2021-09-14T22:59:21Z","","0","CONFIRMED","Pick-up Hotspot","OPAQUE"
"2021-08-30T17:30:00","2021-08-30T21:30:00","2023-11-14T20:34:34Z","","0gq9qobou8kvbk33g9gn8ajlka@google.com","","2021-09-01T17:53:11Z","","2021-09-14T23:06:17Z","","0","CONFIRMED","German Tutoring Availible","OPAQUE"
"2021-09-15T17:30:00","2021-09-15T21:30:00","2023-11-14T20:34:34Z","","anlmhtt2rt8vegvr5gngs90gss@google.com","","2021-09-01T17:53:11Z","","2021-09-14T23:06:30Z","","1","CONFIRMED","German Tutoring Availible","OPAQUE"
"2021-09-21T21:00:00Z","2021-09-21T22:00:00Z","2023-11-14T20:34:34Z","","3tfrqpi2innkiu5ckuguvp9rj6@google.com","","2021-09-17T18:45:19Z","","2021-09-17T18:45:19Z","","0","CONFIRMED","Discrete Math Tutoring Available ","OPAQUE"
"2021-09-01T15:00:00","2021-09-01T16:00:00","2023-11-14T20:34:34Z","","6s00h3b943b5if683agk5hjiau@google.com","","2021-08-27T16:14:08Z","","2021-09-17T18:45:24Z","","0","CONFIRMED","Discrete Math Tutoring Available ","OPAQUE"
"2021-09-27T20:30:00Z","2021-09-27T21:30:00Z","2023-11-14T20:34:34Z","","79bh14rgtlnr4aot0lenkpccuf@google.com","","2021-09-21T21:55:46Z","","2021-09-21T21:55:46Z","","0","CONFIRMED","Discrete Tutoring Scheduled","OPAQUE"
"2021-09-28T21:00:00Z","2021-09-28T22:00:00Z","2023-11-14T20:34:34Z","","3tmdaiuji42dlj1kn5ckkmk9rj@google.com","","2021-09-21T21:58:55Z","","2021-09-21T21:58:56Z","","0","CONFIRMED","Discrete Tutoring Scheduled","OPAQUE"
"2021-10-04T20:30:00Z","2021-10-04T21:30:00Z","2023-11-14T20:34:34Z","","4q882ifj1a2u2rqf3tkvoohp7s@google.com","","2021-09-21T22:01:53Z","","2021-09-21T22:01:53Z","","0","CONFIRMED","Discrete Tutoring Scheduled","OPAQUE"
"2021-10-18T20:30:00Z","2021-10-18T21:30:00Z","2023-11-14T20:34:34Z","","51q0odfi379hug9m55rcer72g0@google.com","","2021-09-21T22:02:54Z","","2021-09-21T22:02:54Z","","0","CONFIRMED","Discrete Tutoring Scheduled","OPAQUE"
"2021-10-01T21:30:00Z","2021-10-01T22:30:00Z","2023-11-14T20:34:34Z","","45phdq7ogpji1819m4vl8l468t@google.com","","2021-09-26T16:48:08Z","","2021-09-26T16:48:08Z","","0","CONFIRMED","Dinner with Ash/Anthony/Joel","OPAQUE"
"2021-10-09","2021-10-10","2023-11-14T20:34:34Z","","4qqmssscg2t964lg4khg29vpp1@google.com","","2021-09-26T16:49:43Z","","2021-09-26T16:49:43Z","","0","CONFIRMED","COMIC CON","TRANSPARENT"
"2021-11-19","2021-11-20","2023-11-14T20:34:34Z","","0478beo472r49rcpp5f4h49gv4@google.com","","2021-09-26T16:57:32Z","","2021-09-26T16:57:32Z","","0","CONFIRMED","ANIME NYC","TRANSPARENT"
"2021-10-09T14:00:00Z","2021-10-09T15:00:00Z","2023-11-14T20:34:34Z","","3enji9olmq5pkj3fvenb06j66c@google.com","","2021-09-26T17:05:18Z","","2021-09-26T17:05:18Z","","0","CONFIRMED","Pay Quicksilver","OPAQUE"
"2021-10-28T22:00:00Z","2021-10-29T00:00:00Z","2023-11-14T20:34:34Z","","0mbtagudma496pt0the3vd8did@google.com","","2021-09-27T21:34:28Z","","2021-09-28T00:47:08Z","","1","CONFIRMED","Technology Careers at American Express: An Inside View","TRANSPARENT"
"2021-10-04T19:00:00Z","2021-10-04T20:00:00Z","2023-11-14T20:34:34Z","","4iji7fbh0sp3porvbimn5e5bu6@google.com","","2021-09-29T14:03:23Z","&nbsp; &nbsp;<a href=https://zoom.us/j/6753133811 id=ow570 __is_owner=true>https://zoom.us/j/6753133811</a>&nbsp;talking to Wayne","2021-09-29T14:04:06Z","","0","CONFIRMED"," CodePath Resume Review ","OPAQUE"
"2021-12-01","2021-12-02","2023-11-14T20:34:34Z","","7ctajrv84e0t5dtv4feou6027t@google.com","","2021-09-29T18:47:58Z","","2021-09-29T18:47:58Z","","0","CONFIRMED","Responsible Tech Summit","TRANSPARENT"
"2021-09-30T19:00:00Z","2021-09-30T20:00:00Z","2023-11-14T20:34:34Z","","0glsiu7092rl6rjak677aqp7kk@google.com","","2021-09-26T21:45:34Z","","2021-09-29T19:28:19Z","","1","CONFIRMED","Statistics Tutoring Scheduled","OPAQUE"
"2021-10-04T02:00:00Z","2021-10-04T02:30:00Z","2023-11-14T20:34:34Z","","8ddsuecvl7ven8rdotpmp7lna0@google.com","","2021-10-04T01:54:29Z","Carla Sanchez is inviting you to a scheduled Zoom meeting.<br><br>Join Zoom Meeting<br><a href=https://us04web.zoom.us/j/79018488057?pwd=WmNTTFFVMWV0Z3U0MUJKamlKUWY0UT09>https://us04web.zoom.us/j/79018488057?pwd=WmNTTFFVMWV0Z3U0MUJKamlKUWY0UT09</a><br><br>Meeting ID: 790 1848 8057<br>Passcode: HPpce2","2021-10-04T01:54:42Z","https://us04web.zoom.us/j/79018488057?pwd=WmNTTFFVMWV0Z3U0MUJKamlKUWY0UT09","0","CONFIRMED","Carla Sanchez's Zoom Meeting","OPAQUE"
"2021-10-05T14:00:00Z","2021-10-05T15:00:00Z","2023-11-14T20:34:34Z","","47ff075d4k80fnk5d6ar1sfit8@google.com","","2021-10-04T06:06:59Z","","2021-10-04T06:06:59Z","","0","CONFIRMED","Rockowitz Writing Center Tutoring","OPAQUE"
"2021-10-07T18:00:00Z","2021-10-07T19:00:00Z","2023-11-14T20:34:34Z","","7q6ckjhnsnf3ntdld5qt9dnbc2@google.com","","2021-10-05T00:06:00Z","","2021-10-05T00:06:00Z","","0","CONFIRMED","Jaime's Office Hours","OPAQUE"
"2021-10-14","2021-10-15","2023-11-14T20:34:34Z","","6b0u4c7pbijnpic3bb6de9cvud@google.com","","2021-10-05T21:27:46Z","","2021-10-05T21:27:46Z","","0","CONFIRMED","CSCI MIDTERM","TRANSPARENT"
"2021-10-16","2021-10-17","2023-11-14T20:34:34Z","","7ro30fab35khj1oqh2rb2fbior@google.com","","2021-10-05T21:28:02Z","","2021-10-05T21:28:02Z","","0","CONFIRMED","STATS MIDTERM","TRANSPARENT"
"2021-10-15T22:00:00Z","2021-10-15T22:30:00Z","2023-11-14T20:34:34Z","","t6sh5msr3l8q18n2tkih7qhuak@google.com","","2021-10-15T21:21:15Z","Carla Sanchez is inviting you to a scheduled Zoom meeting.\n\nJoin Zoom Meeting\nhttps://us04web.zoom.us/j/75027098805?pwd=cjhtY3BtZGpCNUtqZEQray9lYnFMdz09\n\nMeeting ID: 750 2709 8805\nPasscode: 7FS5jE\n\n","2021-10-15T21:21:15Z","https://us04web.zoom.us/j/75027098805?pwd=cjhtY3BtZGpCNUtqZEQray9lYnFMdz09","0","CONFIRMED","Stat Study Session","OPAQUE"
"2021-10-17T15:00:00Z","2021-10-17T16:00:00Z","2023-11-14T20:34:34Z","","2gl344pgu2l0kj5k5jpu6582oe@google.com","","2021-10-16T22:02:32Z","<p>Meeting ID: 970 4266 7006</p><p>Passcode: 973410</p><p><br></p><p>Sprinternship Meeting:</p><p><br></p><p>https://urldefense.proofpoint.com/v2/url?u=https-3A__cornell.zoom.us_j_97042667006-3Fpwd-3DU284b1JzdTNmK1BLYWJzMlFucm9IUT09&amp;d=DwMFAg&amp;c=mRWFL96tuqj9V0Jjj4h40ddo0XsmttALwKjAEOCyUjY&amp;r=ycKthRMbMUFPmS0pb70QTb13yX3JHgdNpy7hg4X8MYHOO6ZdnrJPDsvSajM1irlE&amp;m=MAuv71X2HEOgui7v28x0DscdYgYxfRxUoeY0Cb6OT1g&amp;s=broTtM4acabZFB11QsBteYpOBfmi3bheettYATN5XrY&amp;e=</p>","2021-10-16T22:02:44Z","","0","CONFIRMED","Sprinternship Pre-Match Event","OPAQUE"
"2021-10-22T19:00:00Z","2021-10-22T20:00:00Z","2023-11-14T20:34:34Z","","6udvatui7e464fcvu0n84a2211@google.com","","2021-10-16T22:19:05Z","","2021-10-16T22:19:05Z","","0","CONFIRMED","Discrete Tutoring Scheduled","OPAQUE"
"2021-10-22T21:00:00Z","2021-10-23T00:30:00Z","2023-11-14T20:34:34Z","","6656u6464ui54rfek8kjl7t2gq@google.com","","2021-10-17T19:21:46Z","","2021-10-17T19:21:55Z","","1","CONFIRMED","Study Block","OPAQUE"
"2021-10-21T21:00:00Z","2021-10-22T00:30:00Z","2023-11-14T20:34:34Z","","23fhhmgk1b3ghg1ru21mp1gok5@google.com","","2021-10-17T19:21:24Z","","2021-10-17T19:22:00Z","","1","CONFIRMED","Study Block","OPAQUE"
"2021-10-19T21:30:00Z","2021-10-20T01:00:00Z","2023-11-14T20:34:34Z","","0mkuaukloqutm2t73svsgei1e4@google.com","","2021-10-17T19:29:28Z","","2021-10-17T19:29:43Z","","0","CONFIRMED","Study Block","OPAQUE"
"2021-10-21T20:00:00Z","2021-10-21T21:00:00Z","2023-11-14T20:34:34Z","","5hjceg4juu6blog9sm11ubbdv1@google.com","","2021-10-17T19:36:02Z","<p><b>Match Event, Thursday, October 21st, 4pm-6pm</b></p><p>The match event will run similar to a career fair, just virtually. From your computer, utilizing the platform&nbsp;<a href=https://urldefense.proofpoint.com/v2/url?u=https-3A__www.brazen.com_&amp;d=DwMFAg&amp;c=mRWFL96tuqj9V0Jjj4h40ddo0XsmttALwKjAEOCyUjY&amp;r=ycKthRMbMUFPmS0pb70QTb13yX3JHgdNpy7hg4X8MYHOO6ZdnrJPDsvSajM1irlE&amp;m=MAuv71X2HEOgui7v28x0DscdYgYxfRxUoeY0Cb6OT1g&amp;s=28Ro5MN9R9LpoQgWG_gedQBQe2NbBa0iYHyg6PLy4R4&amp;e=>Brazen</a>, you will be able to go booth-to-booth and meet with the employers. While this is not an interview (in the sense of whether or not you get to participate in Sprinternship), this does give you and the employers the opportunity to meet each other beforehand and see if you will be a good fit together. After the event employers and students (even those who were not able to attend) will be allowed to submit preferences. While we will do our best to match accordingly, but we cannot guarantee preferences will be met.&nbsp;<i>Do not sign-up for a Brazen account beforehand. We will give you the needed information at the pre-match event.</i></p><p><br></p>","2021-10-17T19:38:30Z","","0","CONFIRMED","Sprinternship Match Event","OPAQUE"
"2021-10-28T21:00:00Z","2021-10-28T22:00:00Z","2023-11-14T20:34:34Z","","56aggbor9h6rnardlkkhghghmi@google.com","","2021-10-18T18:53:10Z","","2021-10-18T18:53:10Z","","0","CONFIRMED","Verizon Career Roadshow","OPAQUE"
"2021-10-26T21:00:00Z","2021-10-26T23:00:00Z","2023-11-14T20:34:34Z","","17n1vi61acqrti69hbv5slu3ne@google.com","","2021-10-23T15:39:18Z","","2021-10-23T15:39:18Z","","0","CONFIRMED","Building Login w/ Fatima","OPAQUE"
"2021-10-25T20:30:00Z","2021-10-25T21:45:00Z","2023-11-14T20:34:34Z","","4cngpkkb1al183durf7431i2et@google.com","","2021-10-25T18:21:51Z","","2021-10-25T18:21:51Z","","0","CONFIRMED","Discrete Math Tutoring","OPAQUE"
"2021-10-28T22:00:00Z","2021-10-28T23:00:00Z","2023-11-14T20:34:34Z","","4euo0s2rb4v2mmmslps8jm0s5a@google.com","","2021-10-28T18:15:54Z","","2021-10-28T18:15:54Z","","0","CONFIRMED","Meet w/ Fatima","OPAQUE"
"2021-11-08T16:00:00Z","2021-11-08T17:00:00Z","2023-11-14T20:34:34Z","","7h0qrhm6uguquqn385cdlgt07k@google.com","","2021-10-29T21:52:49Z","","2021-10-29T21:52:49Z","Thomas Hunter 401","0","CONFIRMED","Student Career Internship Meeting","OPAQUE"
"2021-11-04T20:00:00Z","2021-11-04T21:00:00Z","2023-11-14T20:34:34Z","","1l05ghg4s5j4nk1l0dvp69363m@google.com","","2021-11-02T23:00:01Z","","2021-11-02T23:00:01Z","","0","CONFIRMED","Statistics Tutoring ","OPAQUE"
"2021-11-09T16:30:00","2021-11-09T17:30:00","2023-11-14T20:34:34Z","","2vgei36en67vcdchrj1dfq5lvr@google.com","","2021-11-02T23:02:29Z","","2021-11-02T23:02:29Z","","0","CONFIRMED","Discrete Tutoring","OPAQUE"
"2021-11-05T20:00:00Z","2021-11-05T21:00:00Z","2023-11-14T20:34:34Z","","6s314mmib3hosmtpr9haj0knel@google.com","","2021-11-02T23:05:24Z","","2021-11-02T23:05:24Z","","0","CONFIRMED","Discrete Tutoring","OPAQUE"
"2021-11-15T21:30:00Z","2021-11-15T22:30:00Z","2023-11-14T20:34:34Z","","4au3h3eftnc2gctlkfebjg3lje@google.com","","2021-11-02T23:10:57Z","","2021-11-02T23:10:57Z","","0","CONFIRMED","Discrete Tutoring","OPAQUE"
"2021-11-11T21:30:00Z","2021-11-11T22:00:00Z","2023-11-14T20:34:34Z","","65t8d19889ahuhoen1dmun3mjj@google.com","","2021-11-02T23:17:21Z","","2021-11-02T23:17:21Z","Office of Advising","0","CONFIRMED","Academic Advising","OPAQUE"
"2021-11-05T21:00:00Z","2021-11-05T22:00:00Z","2023-11-14T20:34:34Z","","2bo6pmvto0l05h1i86nsl0gtef@google.com","","2021-11-05T18:55:29Z","","2021-11-05T18:55:29Z","","0","CONFIRMED","Codepath Meeting","OPAQUE"
"2021-11-12T22:30:00Z","2021-11-13T00:00:00Z","2023-11-14T20:34:34Z","","217hdi45ijsie6sia0r6m3h94r@google.com","","2021-11-08T18:34:28Z","","2021-11-08T18:34:28Z","","0","CONFIRMED","Gaming Workshop","OPAQUE"
"2021-11-09T23:30:00Z","2021-11-10T00:30:00Z","2023-11-14T20:34:34Z","","4u8fdm4mp1ap1pj2bsqddsubjj@google.com","","2021-11-09T19:03:24Z","","2021-11-09T19:03:32Z","","1","CONFIRMED","Story Meeting","OPAQUE"
"2021-11-13T16:00:00Z","2021-11-13T17:00:00Z","2023-11-14T20:34:34Z","","6h5kc87g8m52oaplgibtohapn3@google.com","","2021-11-13T15:44:36Z","","2021-11-13T15:44:36Z","","0","CONFIRMED","Meeting w/ Echos team","OPAQUE"
"2021-11-18T22:00:00Z","2021-11-18T22:45:00Z","2023-11-14T20:34:34Z","","0ph1sngai3ni9ui9u58vf8rerp@google.com","","2021-11-17T20:19:54Z","","2021-11-17T20:20:01Z","","1","CONFIRMED","CoC Annual Evaluation - Planning ","OPAQUE"
"2021-09-20T08:00:00","2021-09-20T12:00:00","2023-11-14T20:34:34Z","","3g3b5bajah9v63j8vn8bcll825@google.com","","2021-09-09T22:06:18Z","","2021-11-20T07:27:47Z","","0","CONFIRMED","Gigi's Daycare Work Block","OPAQUE"
"2021-09-13T10:00:00","2021-09-13T14:00:00","2023-11-14T20:34:34Z","","2f6il2svsv3gv8bpo7ajlf6nfu@google.com","","2021-09-08T20:14:29Z","","2021-11-20T07:27:52Z","","0","CONFIRMED","Purple Apron Pantry Open","OPAQUE"
"2021-08-30T13:10:00","2021-08-30T14:25:00","2023-11-14T20:34:34Z","","25gfctfalqg1mo8m4122pv09ei@google.com","","2021-08-29T17:05:16Z","","2021-11-20T07:27:58Z","","0","CONFIRMED","CSCI 150: Lecture","OPAQUE"
"2021-07-25T09:00:00","2021-07-25T10:00:00","2023-11-14T20:34:34Z","","676b04u0b99e3ipb71298tm99e@google.com","","2021-07-22T21:56:17Z","","2021-11-20T07:28:03Z","","0","CONFIRMED","Sit-down Breakfast","OPAQUE"
"2021-09-21T08:00:00","2021-09-21T12:00:00","2023-11-14T20:34:34Z","","h2qm70q41p70iqggf92qde0140@google.com","","2021-08-27T16:12:36Z","","2021-11-20T07:28:18Z","","4","CONFIRMED","Gigi's Daycare Work Block","OPAQUE"
"2021-09-28T08:00:00","2021-09-28T14:00:00","2023-11-14T20:34:34Z","","h2qm70q41p70iqggf92qde0140@google.com","","2021-08-27T16:12:36Z","","2021-11-20T07:28:18Z","","4","CONFIRMED","Gigi's Daycare Work Block","OPAQUE"
"2021-11-02T08:00:00","2021-11-02T14:45:00","2023-11-14T20:34:34Z","","h2qm70q41p70iqggf92qde0140@google.com","","2021-08-27T16:12:36Z","","2021-11-20T07:28:18Z","","4","CONFIRMED","Gigi's Daycare Work Block","OPAQUE"
"2021-09-14T10:00:00","2021-09-14T12:00:00","2023-11-14T20:34:34Z","","12sitamh5o9nn61r4m7bkegjkh@google.com","","2021-09-14T23:00:33Z","","2021-11-20T07:28:22Z","","2","CONFIRMED","Saad's Office Hours","OPAQUE"
"2021-07-24T09:00:00","2021-07-24T09:45:00","2023-11-14T20:34:34Z","","5e5il64te0kdqc6voafmbpgvea@google.com","","2020-04-12T01:06:01Z","","2021-11-20T07:29:06Z","","4","CONFIRMED","Sit-down Breakfast","OPAQUE"
"2021-11-18T16:00:00","2021-11-18T17:00:00","2023-11-14T20:34:34Z","","7pcjs2mqoh2lkpq30rv5ecc0tr@google.com","","2021-11-17T20:21:28Z","","2021-11-20T23:31:23Z","","0","CONFIRMED","Office Hours: Jaime ","OPAQUE"
"2021-12-05T14:00:00Z","2021-12-05T15:00:00Z","2023-11-14T20:34:34Z","","5pgndpd622k7atcn5s7q28rlcu@google.com","","2021-11-23T20:25:10Z","","2021-11-23T20:25:10Z","","0","CONFIRMED","BTT Workshop","OPAQUE"
"2021-09-29T12:00:00","2021-09-29T17:30:00","2023-11-14T20:34:34Z","","7lqjvqil2fpj1f48a6posr6qov@google.com","","2021-09-28T16:38:29Z","","2021-11-28T23:49:02Z","","2","CONFIRMED","Covenant Internship","OPAQUE"
"2021-09-28T12:45:00","2021-09-28T15:30:00","2023-11-14T20:34:34Z","","4o1f6j14o3ur2v3u7q0goffqj4@google.com","","2021-09-28T16:38:09Z","","2021-11-28T23:49:06Z","","2","CONFIRMED","Covenant Internship","OPAQUE"
"2021-09-29T15:00:00","2021-09-29T16:00:00","2023-11-14T20:34:34Z","","6kfu6bcjbhjls2da6m5jbcc10q@google.com","","2021-09-29T14:20:59Z","","2021-12-06T21:00:45Z","","3","CONFIRMED","One-on-One w/ Shanique","OPAQUE"
"2021-08-25T10:00:00","2021-08-25T12:00:00","2023-11-14T20:34:34Z","","4ne48t3v6qa0hduaop7om47gps@google.com","","2021-08-25T01:32:44Z","","2021-12-06T21:00:50Z","","1","CONFIRMED","Codepath","OPAQUE"
"2021-09-01T10:00:00","2021-09-01T12:00:00","2023-11-14T20:34:34Z","","4ne48t3v6qa0hduaop7om47gps@google.com","","2021-08-25T01:32:44Z","","2021-12-06T21:00:50Z","","3","CONFIRMED","Codepath","OPAQUE"
"2022-01-23","2022-01-24","2023-11-14T20:34:34Z","","6dg2i24vej8ddovefcceovbuc5@google.com","","2021-12-07T08:50:41Z","","2021-12-07T08:50:41Z","","0","CONFIRMED","PreWork Due for CyberSecurity!","TRANSPARENT"
"2022-01-23T17:00:00Z","2022-01-23T20:00:00Z","2023-11-14T20:34:34Z","","6lbiigisgc44qbmftjapv1lnvh@google.com","","2021-12-07T08:52:21Z","","2021-12-07T08:52:21Z","","0","CONFIRMED","CodePath: CyberSecurity","OPAQUE"
"2021-12-07T23:00:00Z","2021-12-08T02:00:00Z","2023-11-14T20:34:34Z","","3rp1d7er02dgpdle5mo6enr4r9@google.com","","2021-11-23T20:22:30Z","https://urldefense.proofpoint.com/v2/url?u=https-3A__us02web.zoom.us_j_83709992117-3Fpwd-3DWDRxajF5OWJFdUMwZUFpTm9haDlMZz09&d=DwMFAg&c=mRWFL96tuqj9V0Jjj4h40ddo0XsmttALwKjAEOCyUjY&r=ycKthRMbMUFPmS0pb70QTb13yX3JHgdNpy7hg4X8MYHOO6ZdnrJPDsvSajM1irlE&m=JFVFtj5CltOU9fBDosB6zlzqKHZXqF_Tgh840fBQuAo&s=2UZZw8sPoAD9MDwl2D5geINhZRehWMiBaVJ2crrygKY&e=","2021-12-07T20:46:33Z","","0","CONFIRMED","Sprinternship Python Workshop","OPAQUE"
"2021-12-08T18:00:00Z","2021-12-08T19:00:00Z","2023-11-14T20:34:34Z","","0c6q0rff56ttnq4664hgd20t87@google.com","","2021-12-08T16:15:20Z","<a href=https://email.recsolu.com/ss/c/z94ux9oUgz6ddYORDFDo4Ze-YX_8kJu0iOrqGKM1yWlvoI54e7_-e-4UQQ3NjnObc2b4PMOcdrd8tHxgahLxqalT_wVfT_7S6s6u22HC-qwpGVxUDe6RMPouL17fVHJ1/3ho/kffPhUtZSBuHHegRqocfxw/h2/BQQbZtxCPUdLKnr5rfx5G6ffcf_NsOxFgRsUTS2yYBQ id=ow544 __is_owner=true>https://bloomberg.zoom.us/j/94478806113?pwd=NHZ2c3lSVFlwRVBPQm5xcGl5UFhUZz09</a>","2021-12-08T16:15:20Z","","0","CONFIRMED","Bloomberg Session","OPAQUE"
"2021-12-14T19:00:00Z","2021-12-14T20:00:00Z","2023-11-14T20:34:34Z","","6fluj0smdskahiijfrhvgia6u2@google.com","","2021-12-14T15:06:25Z","<a href=https://us02web.zoom.us/j/2884158105 id=ow392 __is_owner=true>https://us02web.zoom.us/j/2884158105</a>","2021-12-14T15:06:48Z","","0","CONFIRMED","Oral Exam","OPAQUE"
"2021-12-02T01:30:00Z","2021-12-02T04:00:00Z","2023-11-14T20:34:34Z","","3jlg3atpb93i3g2jc29jk9lnj2@google.com","","2021-12-19T18:19:17Z","","2021-12-19T18:19:17Z","","0","CONFIRMED","Codepath work","OPAQUE"
"2021-09-22T17:30:00","2021-09-22T21:30:00","2023-11-14T20:34:34Z","","cisgegda4tr14qeoit2g9jopld@google.com","","2021-09-01T17:53:11Z","","2021-12-22T22:31:19Z","","3","CONFIRMED","German Tutoring Availible","OPAQUE"
"2021-10-18T17:30:00","2021-10-18T20:45:00","2023-11-14T20:34:34Z","","cisgegda4tr14qeoit2g9jopld_R20210927T213000@google.com","","2021-09-01T17:53:11Z","","2021-12-22T22:31:19Z","","3","CONFIRMED","German Tutoring Availible","OPAQUE"
"2021-10-20T17:30:00","2021-10-20T20:30:00","2023-11-14T20:34:34Z","","cisgegda4tr14qeoit2g9jopld_R20210927T213000@google.com","","2021-09-01T17:53:11Z","","2021-12-22T22:31:19Z","","3","CONFIRMED","German Tutoring Availible","OPAQUE"
