dtstart,dtend,dtstamp,created,description,last-modified,location,sequence,status,summary
"2018-03-30T18:30:00Z","2018-03-30T18:40:00Z","2023-11-14T20:34:34Z","2018-03-28T17:17:38Z","\n---------------------------------------------------------------------\nNOTE: The information in or attached to this email is confidential and may be legally privileged. If you are not the intended recipient, you must not read, use or disseminate the information. Although this email and any attachments are believed to be free of any virus or other defect that might affect any computer system into which it is received and opened, it is the responsibility of the recipient to ensure that it is virus free and no responsibility is accepted by the sender for any loss or damage arising in any way from its use.\n---------------------------------------------------------------------\n","2023-03-04T00:41:22Z","7th Avenue EH Office - 3rd Floor  (6323 -th Avenue 3rd Floor)","3","CONFIRMED","Carla Sanchez, Hospice Volunteer, 3rd Hep B Vaccine, Consented for flu shot, did not take, needs to sign declination if not taking flu shot, Tel# 904-729-9789"
"2021-06-14T17:50:00Z","2021-06-14T21:45:00Z","2023-11-14T20:34:34Z","2021-05-07T17:00:57Z","Delta flight 875\nDenver DEN 11:50 (local time) - New York JFK 17:45 (local time)\n\nConfirmation number: HH22U6","2023-03-04T00:41:24Z","Denver DEN","0","CONFIRMED","Flight to New York (DL 875)"
"2020-04-20T15:00:00Z","2020-04-20T15:40:00Z","2023-11-14T20:34:34Z","2020-04-15T15:58:31Z","When: Monday, April 20, 2020 11:00 AM-11:40 AM. (UTC-05:00) Eastern Time (US & Canada)\nWhere: Zoom\n\n*~*~*~*~*~*~*~*~*~*\n\nHello once again, Bean Morris gardeners!  As promised I am sending you a calendar invite and Zoom meeting instructions for your garden meeting, which is coming up at 11 am this coming Monday, April 20.\n\n\nBe aware that this meeting is only going to last 40 minutes, which is the length of time that we can use Zoom for free to meet!  At the meeting, we hope to discuss and clarify the roles that you have assigned each other for the opening of the garden, whenever the pandemic-related restrictions are lifted.\n\n\nAt this meeting, we are also going to welcome my GreenThumb colleague Babbie Dunnington, who will provide us advice on what plants we have available to give you to plant.  Attached is a sheet that she has created of the many plants that are available.\n\n\nAttached also is a quick and handy guide for gardeners about the different tools you can use to hold virtual meetings during this time--as I mentioned in my previous blast to you this morning, you can join our informational webinar about holding virtual meetings at 12 noon today--in just a few minutes!  Here is the link for the webinar:  https://zoom.us/j/656486344?pwd=TExibk5lZVNJZzlpcXIzWTU3ZkkxZz09, and here is the link for the slide deck of informational materials for today's webinar: https://docs.google.com/presentation/d/1B-G2Ua7xGjRUoZxjhpDhblQBMi-fzc1ccyFHMVxD6NE/edit#slide=id.p4.\n\n\nBelow is the information you need to join the garden meeting on April 20.  When you click on the Zoom link, you should be able to open Zoom either in your browser or download it to open as a separate application on your computer.  Do this whenever you are ready to join a Zoom meeting.\n\n\nPlease let me know anytime if you have questions or issues?  All the best --Amber\n\n\nAmber Qureshi is inviting you to a scheduled Zoom meeting.\n\n\nTopic: Amber Qureshi's Personal Meeting Room\n\n\nJoin Zoom Meeting\nhttps://zoom.us/j/3476501955\n\n\nMeeting ID: 347 650 1955\n\n\n\n\n\n\n  ________________________________\nFrom: Qureshi, Amber (Parks)\nSent: Tuesday, March 31, 2020 2:51 PM\nTo: Brown, Kenneth; Urdanivia, Claudia (Parks); 'ladyannsmith@aol.com'; 'ray.buksh@yahoo.com'; 'Carla Sanchez'; 'salicea3@schools.nyc.gov'; 'Alvarez Daniel'; '3carriej69@gmail.com'; 'ivalerio@schools.nyc.gov'; 'Roman Evelyn'; 'Warchol Jonathon'; 'enidperalta@gmail.com'; 'Roger Mason'; 'angel7111954@gmail.com'; 'merwinholmes@gmail.com'; 'gdhunter007@gmail.com'; 'Jahmaine75@gmail.com'; 'topazz1125@yahoo.com'; 'tasherajames@yahoo.com'\nCc: Dunnington, Babbie (Parks)\nSubject: RE: Morris Garden - Next Steps for 2020!\n\n\n\nDear Friends at Morris Garden:\n\n\nThanks so much to all of you who are a part of the garden, and all of you who were able to be a part of the meeting yesterday.  I'm going to try to summarize the conversation below.\n\n\nNew garden name: The Bean Morris Garden, in honor of garden leader Carrie's son, nicknamed Bean, who left this world in December.  This new name seems to me to be a great first decision for the group to make.  Unless there are any objections from the group, garden will proceed with this new name.\n\n\nScheduling of garden clean-up event and the opening event to come after it: Group decided that it cannot make a plan to convene in the garden until the social-distancing restrictions in NYC have ended.  Once we have a sense of when members can come together in the garden, a date will be set for the opening event and a volunteer clean-up day to come first.  We **hope** that the garden could open around the beginning of June.\n\n\nOpening Event: Several Bean Morris members attended our Event Planning Workshop last month and are ready to plan a great event to open the garden, whenever it opens.  Attached is a handout from the workshop.  Feel free to form a sub-committee among yourselves and discuss ideas, assign roles, responsibilities, purchases, etc. for the opening event--this is a great time to get as much planning as possible done before the event is scheduled.\n\n\nNext meeting: We scheduled our next meeting for Monday, April 20, at 11 am, and we would like to use the application Zoom to make this next meeting a video conference, for those who are able to use Zoom.  We have been using Zoom for our office meetings, it's free and easy, and in this time of isolation it has been pretty useful!  You can download the app on your phone or your computer, you can get it ahead of time or at the linkhere<https://zoom.us/download>, and I will send you a link to click on at the time of the meeting.  Zoom also has an audio-only function, so that you can use any telephone to call in and join the meeting by voice, and I will send you the number for that as well.  I believe that Ms. Grace offered to be secretary for the group, so she will take minutes for the meeting and share with the group afterwards--Ms. Grace, just let me know if that plan changes?\n\n\nSpecial guest appearance: At that next meeting, we have invited our GreenThumb colleague Babbie Dunnington, who will give us some useful advice on what plants are best to plant in the garden, especially in the non-edible raised beds, where the garden cannot plant food.  Seven-foot sunflowers were suggested at our meeting, and that is a great idea, but there are more ideas for you to see, and those of us who can join the next meeting on the computer will have a chance to look at more options together!  Babbie can also help the garden get the plants, including plants we can give you from GreenThumb and also grant options. In advance of the meeting, we will send around a list of possibilities, with pictures.\n\n\nGarden hazard: Ms Hutchinson mentioned that there is a wooden plank in the garden that is a safety hazard, that was left after the garden renovation was done.  Our Parks operations teams are not visiting non-active gardens at the moment, but we will look into it before the garden opens again.\n\n\nI think that is about it for the meeting, though anyone else please chime in if I missed anything.  Save space in your calendars for 4/20 at 11 am--I will get a Zoom link and send a calendar invitation out to you in the next few days.  I look forward to having you there.\n\n\nBest,\n\n\nAmber Qureshi, GreenThumb\n\n\n\n\n  ________________________________\nFrom: Qureshi, Amber (Parks)\nSent: Tuesday, March 31, 2020 11:13 AM\nTo: Brown, Kenneth; Urdanivia, Claudia (Parks); 'ladyannsmith@aol.com'; 'ray.buksh@yahoo.com'; 'Carla Sanchez'; 'salicea3@schools.nyc.gov'; 'Alvarez Daniel'; '3carriej69@gmail.com'; 'ivalerio@schools.nyc.gov'; 'Roman Evelyn'; 'Warchol Jonathon'; 'enidperalta@gmail.com'; 'Roger Mason'; 'angel7111954@gmail.com'; 'merwinholmes@gmail.com'; 'gdhunter007@gmail.com'; 'Jahmaine75@gmail.com'; 'topazz1125@yahoo.com'; 'tasherajames@yahoo.com'\nSubject: RE: Morris Garden - Next Steps for 2020!\n\n\n\nMany thanks for this on-the-ground reporting, Ken!  We had a great conversation among members yesterday.  I will send out a summary to everyone a little later today.  Best -a.\n\n\n  ________________________________\nFrom: Brown, Kenneth [KBrown@cb.nyc.gov]\nSent: Tuesday, March 31, 2020 9:33 AM\nTo: Qureshi, Amber (Parks); Urdanivia, Claudia (Parks); 'ladyannsmith@aol.com'; 'ray.buksh@yahoo.com'; 'Carla Sanchez'; 'salicea3@schools.nyc.gov'; 'Alvarez Daniel'; '3carriej69@gmail.com'; 'ivalerio@schools.nyc.gov'; 'Roman Evelyn'; 'Warchol Jonathon'; 'enidperalta@gmail.com'; 'Roger Mason'; 'angel7111954@gmail.com'; 'merwinholmes@gmail.com'; 'gdhunter007@gmail.com'; 'Jahmaine75@gmail.com'; 'topazz1125@yahoo.com'; 'tasherajames@yahoo.com'\nSubject: Re: Morris Garden - Next Steps for 2020!\n\n\n\nHello Amber and all,\nI stopped by the garden yesterday at about 3:00 Pm yesterday.  It looks like it is in good shape.  There does not seem to be much litter around.  The beds seem to be installed and the land looks leveled.\nI hope everyone is well.  If you need anything, please feel free to contact me.\nAll the best,\n-Ken\n\n\nKen Brown\nDistrict Manager\nBronx Community Board 5\nBCC Campus, Gould Residential Hall, Room 200\nBronx, NY  10453\n(office) 718-364-2030\n(cellular) 646-988-7423\nKennbrown@cb.nyc.gov\n\n  ____________________________","2023-03-04T00:41:25Z","Zoom","0","CONFIRMED","Bean Morris garden meeting 4/20, 11 am"
"2018-02-08T21:00:00Z","2018-02-08T21:30:00Z","2023-11-14T20:34:34Z","2018-02-08T00:28:05Z","[logo<https://wfjobs.cloudcords.com/Config/Organizations/Wellsfargo/Content/wf-logo.gif>]\\r\n\\r\nDear Rafael Sanchez,\\r\n\\r\nYour phone interview for the Teller position with Wells Fargo is on Thu. Feb. 8, 2018 starting at 4:00 PM until 4:30 PM (Eastern Time). A recruiter will contact you at (904) 729-9879 (Cellular) for this interview. If this is not the number at which you wish to be contacted, you may update it by editing the primary phone number on your profile on the Wells Fargo job site.\\r\nPlease be sure you have your current resume or work history to reference during the call.\\r\n\\r\n\\r\nWhether in person or on the phone, our team members are expected to project a professional attitude and appearance. Please remember to wear professional attire to your in-person interview.\\r\n\\r\nIf you need to reschedule your interview <https...","2023-03-04T00:41:27Z","Phone Interview","0","CONFIRMED","Wells Fargo Interview"
"2021-08-25T10:00:00","2021-08-25T12:00:00","2023-11-14T20:34:34Z","2021-07-31T03:43:06Z","Agenda: CodePath Android CUNY - Hunter Fall 2021<br><br>Meeting ID: 912 1148 9859<br>Passcode: android<br><br>Registration: <a href=https://zoom.us/meeting/register/tJUvduispjIiH921HTsyRDgL3TtpsXypLYRK id=ow3964 __is_owner=true>https://zoom.us/meeting/register/tJUvduispjIiH921HTsyRDgL3TtpsXypLYRK</a><br><br>If you have any questions or concerns, please reach out to <a href=http:///>support@codepath.org</a>","2023-03-04T00:41:36Z","https://zoom.us/j/91211489859","0","CONFIRMED","CodePath Android CUNY - Hunter Fall 2021"
"2021-08-25T10:00:00","2021-08-25T12:00:00","2023-11-14T20:34:34Z","2021-07-31T03:43:06Z","Agenda: CodePath Android CUNY - Hunter Fall 2021<br><br>Meeting ID: 912 1148 9859<br>Passcode: android<br><br>Registration: <a href=https://zoom.us/meeting/register/tJUvduispjIiH921HTsyRDgL3TtpsXypLYRK id=ow3964 __is_owner=true>https://zoom.us/meeting/register/tJUvduispjIiH921HTsyRDgL3TtpsXypLYRK</a><br><br>If you have any questions or concerns, please reach out to <a href=http:///>support@codepath.org</a>","2023-03-04T00:41:36Z","https://zoom.us/j/91211489859","0","CONFIRMED","CodePath Android CUNY - Hunter Fall 2021"
"2021-09-08T10:00:00","2021-09-08T12:00:00","2023-11-14T20:34:34Z","2021-07-31T03:43:06Z","Agenda: CodePath Android CUNY - Hunter Fall 2021<br><br>Meeting ID: 912 1148 9859<br>Passcode: android<br><br>Registration: <a href=https://zoom.us/meeting/register/tJUvduispjIiH921HTsyRDgL3TtpsXypLYRK id=ow3964 __is_owner=true>https://zoom.us/meeting/register/tJUvduispjIiH921HTsyRDgL3TtpsXypLYRK</a><br><br>If you have any questions or concerns, please reach out to <a href=http:///>support@codepath.org</a>","2023-03-04T00:41:36Z","https://zoom.us/j/91211489859","0","CONFIRMED","CodePath Android CUNY - Hunter Fall 2021"
"2021-09-01T10:00:00","2021-09-01T12:00:00","2023-11-14T20:34:34Z","2021-07-31T03:43:06Z","Agenda: CodePath Android CUNY - Hunter Fall 2021<br><br>Meeting ID: 912 1148 9859<br>Passcode: android<br><br>Registration: <a href=https://zoom.us/meeting/register/tJUvduispjIiH921HTsyRDgL3TtpsXypLYRK id=ow3964 __is_owner=true>https://zoom.us/meeting/register/tJUvduispjIiH921HTsyRDgL3TtpsXypLYRK</a><br><br>If you have any questions or concerns, please reach out to <a href=http:///>support@codepath.org</a>","2023-03-04T00:41:36Z","https://zoom.us/j/91211489859","0","CONFIRMED","CodePath Android CUNY - Hunter Fall 2021"
"2021-09-22T10:00:00","2021-09-22T12:00:00","2023-11-14T20:34:34Z","2021-07-31T03:43:06Z","Agenda: CodePath Android CUNY - Hunter Fall 2021<br><br>Meeting ID: 912 1148 9859<br>Passcode: android<br><br>Registration: <a href=https://zoom.us/meeting/register/tJUvduispjIiH921HTsyRDgL3TtpsXypLYRK id=ow3964 __is_owner=true>https://zoom.us/meeting/register/tJUvduispjIiH921HTsyRDgL3TtpsXypLYRK</a><br><br>If you have any questions or concerns, please reach out to <a href=http:///>support@codepath.org</a>","2023-03-04T00:41:36Z","https://zoom.us/j/91211489859","0","CONFIRMED","CodePath Android CUNY - Hunter Fall 2021"
"2017-10-27T19:30:00Z","2017-10-27T19:40:00Z","2023-11-14T20:34:34Z","2017-10-25T19:32:28Z","\n---------------------------------------------------------------------\nNOTE: The information in or attached to this email is confidential and may be legally privileged. If you are not the intended recipient, you must not read, use or disseminate the information. Although this email and any attachments are believed to be free of any virus or other defect that might affect any computer system into which it is received and opened, it is the responsibility of the recipient to ensure that it is virus free and no responsibility is accepted by the sender for any loss or damage arising in any way from its use.\n---------------------------------------------------------------------\n","2023-03-04T00:41:37Z","7th Avenue EH Office - 3rd Floor  (6323 -th Avenue 3rd Floor)","2","CONFIRMED","Carla Sanchez, Hospice Volunteer, 2nd Hep B Vaccine, offer flu shot, Tel# 904-729-9789"
"2021-10-14T19:00:00Z","2021-10-14T20:00:00Z","2023-11-14T20:34:34Z","2021-10-07T23:09:53Z","<p>Hello,&nbsp;</p><p><br></p><p>For our session, we will be using a platform called Jigsaw.&nbsp; It is recommended to use Google Chrome as your browser when accessing Jigsaw.&nbsp; If this is your first time logging in, you will be asked to create an account, so please allow yourself extra time when joining the session.&nbsp;</p><p><a href=https://careers.cognizant.com/na/en/event/612cfb90d60180000686023b/October-14-Webinar-Cognizant-Campus-Careers-Information-Session>registration link</a>&nbsp;</p><p><br></p><p>Please click the link below to enter the event.&nbsp;</p><p><a href=https://apc01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fapp.jigsawinteractive.com%2Fu%2FLSx2D4&amp;data=04%7C01%7CLauren.Rusnock%40cognizant.com%7Cf6afe58ebf004ad06d3808d98a894f5d%7Cde08c40719b9427d9fe8edf254300ca7%7C0%7C0%7C637693144625835051%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C1000&amp;sdata=LYaxw3pjD0LRMRXPq8hXsmnWLnkRQvZlKB%2ByymuE23w%3D&amp;reserved=0 id=ow1334 __is_owner=true>event link</a><br></p><p><br></p><p>The session will open 10 minutes prior to kick-off time.&nbsp; Attached is a helpful PDF for your reference.<u></u><u></u></p>","2023-03-04T00:41:40Z","Event link BELOW!","2","CONFIRMED","Cognizant -VCF Company Info Session "
"2021-09-08T12:00:00Z","2021-09-09T17:00:00Z","2023-11-14T20:34:34Z","2021-08-31T18:14:17Z","AT->GO Accountability and Trust powered by Governance and Oversight\nhttps://www.linkedin.com/events/at-goaccountabilityandtrustpowe6826978374993362944\n\nConfirmation number: NA","2023-03-04T00:41:44Z","https://www.linkedin.com/events/at-goaccountabilityandtrustpowe6826978374993362944","0","CONFIRMED","AT->GO Accountability and Trust powered by Governance and Oversight"
"2021-08-26T15:00:00Z","2021-08-26T16:00:00Z","2023-11-14T20:34:34Z","2021-08-26T03:05:04Z","Reservation with Geek Squad\nBest Buy store #1028, New York, New York, United States, 10017\n\nConfirmation number: N2193Q65","2023-03-04T00:41:46Z","Best Buy store #1028, New York, New York, United States, 10017","0","CONFIRMED","Reservation with Geek Squad"
"2023-10-10","2023-10-11","2023-11-14T20:34:34Z","2023-03-07T02:19:37Z","","2023-03-07T02:19:37Z","","0","CONFIRMED","Oscar's B day"
"2023-03-09T21:30:00Z","2023-03-09T22:30:00Z","2023-11-14T20:34:34Z","2023-03-09T16:04:37Z","","2023-03-09T16:04:37Z","","0","CONFIRMED","City Tutors Meeting"
"2023-03-11T22:00:00Z","2023-03-11T23:00:00Z","2023-11-14T20:34:34Z","2023-03-09T16:04:58Z","","2023-03-09T16:04:58Z","","0","CONFIRMED","Meeting w/ Maybelle"
"2023-03-10T20:00:00Z","2023-03-10T21:00:00Z","2023-11-14T20:34:34Z","2023-03-09T16:05:29Z","","2023-03-09T16:05:29Z","","0","CONFIRMED","Meeting w/ Prof Nath @ GC"
"2023-03-07T19:30:00Z","2023-03-07T20:30:00Z","2023-11-14T20:34:34Z","2023-03-09T16:06:34Z","B126 Hunter West","2023-03-09T16:06:34Z","","0","CONFIRMED","German Table"
"2023-03-19T18:00:00Z","2023-03-19T19:00:00Z","2023-11-14T20:34:34Z","2023-03-13T14:18:59Z","","2023-03-13T14:18:59Z","","0","CONFIRMED","QED Meeting "
"2023-03-26T18:00:00Z","2023-03-26T19:00:00Z","2023-11-14T20:34:34Z","2023-03-13T14:19:49Z","","2023-03-13T14:19:49Z","","0","CONFIRMED","(YOUR) QED meeting"
"2023-04-23T18:00:00Z","2023-04-23T20:00:00Z","2023-11-14T20:34:34Z","2023-03-13T14:20:35Z","","2023-03-13T14:20:35Z","","0","CONFIRMED","QED Meeting"
"2023-04-28T14:30:00Z","2023-04-28T18:30:00Z","2023-11-14T20:34:34Z","2023-03-13T14:21:44Z","","2023-03-13T14:21:44Z","","0","CONFIRMED","Meeting w/ Dr. Jim Gates"
"2023-05-07T18:00:00Z","2023-05-07T19:00:00Z","2023-11-14T20:34:34Z","2023-03-13T14:23:00Z","","2023-03-13T14:23:00Z","","0","CONFIRMED","QED Meeting"
"2023-05-14T18:00:00Z","2023-05-14T19:00:00Z","2023-11-14T20:34:34Z","2023-03-13T14:23:29Z","","2023-03-13T14:23:29Z","","0","CONFIRMED","(YOUR) QED Meeting"
"2023-05-21T18:00:00Z","2023-05-21T19:00:00Z","2023-11-14T20:34:34Z","2023-03-13T14:24:06Z","","2023-03-13T14:24:06Z","","0","CONFIRMED","QED Meeting"
"2023-03-14T21:00:00Z","2023-03-14T22:00:00Z","2023-11-14T20:34:34Z","2023-03-13T17:00:02Z","","2023-03-13T17:00:02Z","","0","CONFIRMED","Wics meeting"
"2023-03-16T18:00:00Z","2023-03-16T19:00:00Z","2023-11-14T20:34:34Z","2023-03-15T22:48:29Z","","2023-03-15T22:48:29Z","","0","CONFIRMED","Meeting with Jaimie "
"2023-03-17T17:00:00Z","2023-03-17T18:00:00Z","2023-11-14T20:34:34Z","2023-03-16T23:35:21Z","","2023-03-16T23:35:21Z","","0","CONFIRMED","Meeting with Dr. Nath"
"2023-03-17T19:00:00Z","2023-03-17T20:00:00Z","2023-11-14T20:34:34Z","2023-03-16T23:35:53Z","","2023-03-16T23:35:53Z","","0","CONFIRMED","St.Patty's Event"
"2023-04-03","2023-04-04","2023-11-14T20:34:34Z","2023-03-17T13:27:45Z","","2023-03-17T13:27:45Z","","0","CONFIRMED","335 Project due"
"2023-03-20T22:00:00Z","2023-03-20T23:00:00Z","2023-11-14T20:34:34Z","2023-03-20T02:49:47Z","","2023-03-20T02:49:47Z","","0","CONFIRMED","wics meeting"
"2023-03-21T19:00:00Z","2023-03-21T20:00:00Z","2023-11-14T20:34:34Z","2023-03-20T02:49:38Z","","2023-03-20T02:50:03Z","","1","CONFIRMED","wics meeting"
"2023-03-22T22:30:00Z","2023-03-22T23:30:00Z","2023-11-14T20:34:34Z","2023-03-20T02:50:38Z","","2023-03-20T02:50:46Z","","1","CONFIRMED","wics meeting"
"2023-03-21T20:00:00Z","2023-03-21T21:00:00Z","2023-11-14T20:34:34Z","2023-03-20T15:41:44Z","","2023-03-20T15:41:44Z","","0","CONFIRMED","Meeting w/ Prof Nath"
"2023-03-27T21:15:00Z","2023-03-27T22:15:00Z","2023-11-14T20:34:34Z","2023-03-24T00:27:40Z","","2023-03-24T00:27:40Z","","0","CONFIRMED","Meeting with Kelly"
"2023-03-29T15:00:00Z","2023-03-29T19:00:00Z","2023-11-14T20:34:34Z","2023-03-25T20:29:14Z","","2023-03-25T20:29:25Z","","1","CONFIRMED","Study w/ me in wics"
"2023-03-31T10:00:00Z","2023-03-31T13:02:00Z","2023-11-14T20:34:34Z","2023-03-26T00:02:27Z","JetBlue Airways flight 2077\nNew York LGA 06:00 (local time) - Fort Lauderdale FLL 09:02 (local time)\n\nConfirmation number: SMAGQO","2023-03-26T00:02:27Z","New York LGA","0","CONFIRMED","Flight to Fort Lauderdale (B6 2077)"
"2023-04-03T13:15:00Z","2023-04-03T16:11:00Z","2023-11-14T20:34:34Z","2023-03-26T00:02:27Z","JetBlue Airways flight 272\nFort Lauderdale FLL 09:15 (local time) - New York LGA 12:11 (local time)\n\nConfirmation number: SMAGQO","2023-03-26T00:02:27Z","Fort Lauderdale FLL","0","CONFIRMED","Flight to New York (B6 272)"
"2023-04-05","2023-04-10","2023-11-14T20:34:34Z","2023-04-03T22:19:07Z","","2023-04-03T22:19:07Z","","0","CONFIRMED","Mendez Visit"
"2023-08-19","2023-08-20","2023-11-14T20:34:34Z","2023-04-03T22:22:09Z","","2023-04-03T22:22:09Z","","0","CONFIRMED","BTT: Weekly Meeting"
"2023-04-05T23:30:00Z","2023-04-06T01:00:00Z","2023-11-14T20:34:34Z","2023-04-05T19:19:18Z","Your reservation at EZ Grill NYC for 3 people. To contact, call <a href=tel:+1-347-281-8802>(347) 281-8802</a>.\n<a href=https://www.google.com/maps/reserve/bookings>View reservation</a>","2023-04-05T19:19:18Z","EZ Grill NYC, 790 Lydig Avenue, The Bronx, New York 10462, United States","0","CONFIRMED","Reservation at EZ Grill NYC"
"2023-04-10T17:00:00Z","2023-04-10T18:00:00Z","2023-11-14T20:34:34Z","2023-04-06T14:50:45Z","","2023-04-06T14:50:45Z","","0","CONFIRMED","Lunch w/ German Dept"
"2023-04-07T00:00:00Z","2023-04-07T01:00:00Z","2023-11-14T20:34:34Z","2023-04-06T14:51:13Z","","2023-04-06T14:51:13Z","","0","CONFIRMED","Talk w/ professor Nath"
"2023-04-24","2023-04-25","2023-11-14T20:34:34Z","2023-04-12T13:36:36Z","","2023-04-12T13:36:36Z","","0","CONFIRMED","Final day for poster submission"
"2023-04-17T17:00:00Z","2023-04-17T18:00:00Z","2023-11-14T20:34:34Z","2023-04-13T13:33:19Z","","2023-04-13T13:33:19Z","","0","CONFIRMED","Lunch w/ German Dept"
"2023-04-19T15:00:00Z","2023-04-19T16:00:00Z","2023-11-14T20:34:34Z","2023-04-17T14:48:43Z","","2023-04-17T14:48:43Z","","0","CONFIRMED","Meeting w/ Sarah"
"2023-04-18T21:00:00Z","2023-04-18T22:00:00Z","2023-11-14T20:34:34Z","2023-04-18T16:45:45Z","","2023-04-18T16:45:45Z","","0","CONFIRMED","Cats and friends"
"2023-04-21T17:00:00Z","2023-04-21T18:00:00Z","2023-11-14T20:34:34Z","2023-04-18T16:46:01Z","","2023-04-18T16:46:01Z","","0","CONFIRMED","Meeting with prof Rishi"
"2023-04-19T23:00:00Z","2023-04-20T00:00:00Z","2023-11-14T20:34:34Z","2023-04-19T17:18:37Z","Xiu Xiu w/ Gift + Godcaster (Sold Out)\nLe Poisson Rouge, 158 Bleecker St, New York, NY 10012, USA, New York, New York, United States, 10012\n\nConfirmation number: 639b8a806f146d00014a97c8","2023-04-19T17:18:37Z","Le Poisson Rouge, 158 Bleecker St, New York, NY 10012, USA, New York, New York, United States, 10012","0","CONFIRMED","Xiu Xiu w/ Gift + Godcaster (Sold Out)"
"2023-04-26T14:00:00Z","2023-04-26T15:00:00Z","2023-11-14T20:34:34Z","2023-04-24T15:58:50Z","","2023-04-24T15:58:50Z","","0","CONFIRMED","Meeting with Kate"
"2023-04-28T00:30:00Z","2023-04-28T01:30:00Z","2023-11-14T20:34:34Z","2023-04-27T14:56:39Z","","2023-04-27T23:22:44Z","","1","CONFIRMED","Meeting w/ gursriman "
"2023-05-12T16:00:00Z","2023-05-12T17:15:00Z","2023-11-14T20:34:34Z","2023-04-29T01:54:01Z","","2023-04-29T01:54:01Z","","0","CONFIRMED","precept session"
"2023-05-12T15:00:00Z","2023-05-12T16:00:00Z","2023-11-14T20:34:34Z","2023-05-01T15:38:20Z","<a href=https://us02web.zoom.us/j/2475819353>https://us02web.zoom.us/j/2475819353</a>","2023-05-01T15:38:20Z","","0","CONFIRMED","Chat w/ prof Kuhn-Osius "
"2023-02-17T13:00:00","2023-02-17T14:00:00","2023-11-14T20:34:34Z","2023-02-16T15:46:00Z","","2023-05-01T15:38:28Z","","0","CONFIRMED","Code-Check in"
"2023-05-15T18:00:00Z","2023-05-15T19:00:00Z","2023-11-14T20:34:34Z","2023-05-04T14:28:30Z","","2023-05-04T14:28:30Z","","0","CONFIRMED","Technical interview"
"2023-06-14","2023-06-17","2023-11-14T20:34:34Z","2023-05-08T14:49:29Z","","2023-05-08T14:49:29Z","","0","CONFIRMED","Bridge to Studio"
"2023-05-30","2023-06-11","2023-11-14T20:34:34Z","2023-05-08T14:47:20Z","","2023-05-08T14:49:58Z","","0","CONFIRMED","Machine Learning Foundations Course"
"2023-08-14","2023-08-17","2023-11-14T20:34:34Z","2023-04-03T22:21:22Z","","2023-05-08T14:50:59Z","","0","CONFIRMED","BTT: Bridge to Studio"
"2023-09-09","2023-09-10","2023-11-14T20:34:34Z","2023-05-08T14:51:34Z","","2023-05-08T14:51:34Z","","0","CONFIRMED","Fall maker day #1"
"2023-10-07","2023-10-08","2023-11-14T20:34:34Z","2023-05-08T14:52:05Z","","2023-05-08T14:52:05Z","","0","CONFIRMED","Fall maker day #2"
"2023-11-11","2023-11-12","2023-11-14T20:34:34Z","2023-05-08T14:52:33Z","","2023-05-08T14:52:33Z","","0","CONFIRMED","Fall maker day #3"
"2024-01-20","2024-01-21","2023-11-14T20:34:34Z","2023-05-08T14:53:07Z","","2023-05-08T14:53:07Z","","0","CONFIRMED","AI Studio Spring Kickoff"
"2024-01-24","2024-01-25","2023-11-14T20:34:34Z","2023-05-08T14:53:28Z","","2023-05-08T14:53:28Z","","0","CONFIRMED","Spring maker day #1"
"2024-03-23","2024-03-24","2023-11-14T20:34:34Z","2023-05-08T14:53:54Z","","2023-05-08T14:53:54Z","","0","CONFIRMED","Spring Maker Day #2"
"2024-03-20","2024-03-21","2023-11-14T20:34:34Z","2023-05-08T14:54:25Z","","2023-05-08T14:54:25Z","","0","CONFIRMED","BTT: Program Closeout and Celebration"
"2023-06-01T17:00:00","2023-06-01T20:00:00","2023-11-14T20:34:34Z","2023-05-08T14:56:00Z","","2023-05-08T14:56:00Z","","0","CONFIRMED","BTT: Machine Learning Lab"
"2023-05-27T18:00:00Z","2023-05-27T19:43:00Z","2023-11-14T20:34:34Z","2023-05-20T23:42:51Z","American Airlines flight 4754\nNew York LGA 14:00 (local time) - Pittsburgh PIT 15:43 (local time)\n\nConfirmation number: SZGTPZ","2023-05-26T18:14:42Z","New York LGA","0","CONFIRMED","Flight to Pittsburgh (AA 4754)"
"2023-05-30T20:32:00Z","2023-05-30T21:59:00Z","2023-11-14T20:34:34Z","2023-05-20T23:42:51Z","American Airlines flight 4655\nPittsburgh PIT 16:32 (local time) - New York LGA 17:59 (local time)\n\nConfirmation number: SZGTPZ","2023-05-29T21:13:13Z","Pittsburgh PIT","0","CONFIRMED","Flight to New York (AA 4655)"
"2023-01-30T16:00:00","2023-01-30T17:15:00","2023-11-14T20:34:34Z","2023-01-26T19:44:16Z","","2023-05-31T17:18:08Z","","1","CONFIRMED","PHILO 275"
"2023-02-06T14:00:00","2023-02-06T16:00:00","2023-11-14T20:34:34Z","2023-02-09T19:31:30Z","HN 1000J","2023-06-05T16:04:06Z","","0","CONFIRMED","335 Tutoring Block you can make"
"2023-06-09T14:00:00Z","2023-06-09T15:00:00Z","2023-11-14T20:34:34Z","2023-06-05T16:06:06Z","link is in wics email","2023-06-05T16:06:06Z","","0","CONFIRMED","Demo w/ Prometheus"
